fen
rn1qk2r/p1p1bppp/bp2pn2/3p4/2PP4/1P3NP1/P2BPPBP/RN1QK2R w KQkq - 0 1
1r3k2/p4r1p/1p1P4/1Bp5/5b2/8/PB2R1PP/6K1 w - - 0 1
r3k2r/1pq2p1p/p3pp1Q/2n5/3N4/2P5/P4PPP/4RRK1 w kq - 0 1
r4rk1/p4pbp/1p4p1/3Pp3/1R1nPP2/q2BB3/5P1P/3Q1RK1 w - - 0 1
rnbqk2r/pp2bpp1/2p2n1p/3p4/3P3B/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 1
rnq1kb1r/ppp1pp1p/3p1np1/5b2/2PP4/1QN2N2/PP2PPPP/R1B1KB1R w KQkq - 0 1
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 1
r1bqk2r/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PP3PPP/R2QK2R b KQkq - 0 1
r3kbr1/pb1q1p2/2p1pn2/1p4pp/2pPP3/2N3B1/PP2BPPP/R1Q2RK1 w q - 0 1
rn2k2r/p1p2ppp/bp2pn2/3q4/3P4/5NP1/PP1bPP1P/RN1QKB1R w KQkq - 0 1
rn1qkb1r/1p2pppp/p1p2n2/2Pp1b2/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1
rn1qkb1r/pp3ppp/2pppn2/7b/3PP3/2N2N1P/PPP1QPP1/R1B1KB1R w KQkq - 0 1
r1bq1rk1/p2nbppp/1pp1pn2/2Pp4/1P1P1B2/2NBPN2/P4PPP/R2QK2R b KQ - 0 1
r2q1rk1/pb2bppp/1p3n2/n1pp4/3P4/2N2NP1/PPQ1PPBP/R1B2RK1 w - - 0 1
r1bq1rk1/ppp2pbn/3p2p1/2nPp1Pp/2P1P3/2N1BP2/PP2B2P/R2QK1NR w KQ - 0 1
r1bq1rk1/pp1nbppp/2p1pn2/2Pp4/3P1B2/2NBPN2/PP3PPP/R2QK2R b KQ - 0 1
rnbqkbnr/pp3ppp/2p5/3Pp3/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 1
r1b1k2r/p4pp1/n1p4p/3pN3/8/2P5/P3PPPP/R3KB1R b KQkq - 0 1
r1bq1rk1/pp2ppbp/6p1/2pP4/4P3/2P5/P2QBPPP/1RB1K2R w K - 0 1
rnbqr1k1/pp1nbpp1/4p2p/2ppP1N1/2PP3P/P7/1P1N1PP1/RBBQK2R b KQ - 0 1
r1bq1rk1/pp1nbppp/2p1p3/2Pp3n/1P1P1B2/2N1PN2/P4PPP/R2QKB1R w KQ - 0 1
rn1q1rk1/pb3ppp/1p1p1n2/3p1N2/2P5/6P1/P3PPBP/R1BQ1RK1 b - - 0 1
rn1qkb1r/1pp2ppp/p3bn2/3p2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 1
r3k2r/1bqn1p2/p3p2p/2p1b1p1/P1B1P3/B7/1PQ1NPPP/3R1RK1 w kq - 0 1
rnbqkb1r/pppp1ppp/5n2/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 1
r1bq1rk1/p3ppbp/1p4p1/2pP4/4PP2/2P5/P2QB1PP/1RB2RK1 b - - 0 1
r1r5/pb2pkbp/qp4p1/n7/3PP3/4QN2/3B1PPP/1R2R1K1 w - - 0 1
1r2k2r/p2pbppp/4p3/q1p1P3/2Pn4/3Q2P1/PP3PBP/1RB1R1K1 w k - 0 1
rn1q1rk1/pbpp1ppp/1p2pn2/8/2PP4/P2BPN2/1P1b1PPP/R1BQK2R w KQ - 0 1
r1bq1rk1/pppnbppp/5n2/3p2B1/3P4/2N1PN2/PPQ2PPP/R3KB1R b KQ - 0 1
r1b2rk1/pp1n1ppp/5n2/q2p1BB1/1bpP4/2N1PN2/PPQ2PPP/R3K2R w KQ - 0 1
r1bqkb1r/1p1npppp/p1p5/2Pp3n/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1
r1bq1rk1/pp1n1ppp/5n2/2pp2B1/1b1P4/2N1PN2/PPQ1BPPP/R3K2R b KQ - 0 1
r1bq1rk1/p2nbppp/1pp1pn2/2Pp4/1P1P1B2/2N1PN2/P4PPP/R2QKB1R w KQ - 0 1
r1r3k1/p3pp1p/1p3bp1/n2PP3/1B3P2/8/4BP1P/1R3RK1 b - - 0 1
rnbqkb1r/p1pppppp/1p3n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 1
1r1q1rk1/p4p1p/1p1P2p1/bbp2P2/8/B1P5/P2QB1PP/5RK1 w - - 0 1
r4rk1/1R2ppbp/6p1/p2P4/4P1b1/4BB2/q4PPP/3QR1K1 b - - 0 1
r4rk1/3P2bp/p4pp1/3Q2B1/8/q1p2P2/5P1P/1R2R1K1 b - - 0 1
r2q1rk1/pb3ppp/1pn2b2/3B1N2/5B2/6P1/PP3P1P/R2Q1RK1 b - - 0 1
rn1qk2r/pp3ppp/2p1pn2/4N3/PbpPb3/2N2P2/1P4PP/R1BQKB1R w KQkq - 0 1
rn1qkb1r/p1p2ppp/bp3n2/3p4/3P4/1Q3NP1/PP2PP1P/RNB1KB1R w KQkq - 0 1
rnbqkbnr/ppp2ppp/8/8/2ppP3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 1
r1q2rk1/3nbpp1/bpp1pn1p/p1Pp4/1P1P1B1P/P1N1PN2/4BPP1/1R1Q1RK1 b - - 0 1
rn1qk2r/pbppbppp/1p2pn2/3P4/2P5/5NP1/PP2PPBP/RNBQK2R b KQkq - 0 1
r3k2r/1pqn1ppb/1npbp2p/p7/P2PP2P/2NN1P2/1P3BP1/R2QKB1R w KQkq - 0 1
rn1q1rk1/pbp2ppp/1p1ppn2/8/2PP4/2N2NP1/PP1QPPBP/R3K2R w KQ - 0 1
r1bqkb1r/pp1npppp/2pp1n2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1
1r1q1rk1/p2pbppp/2n1p3/2p1P3/2P1Q3/6P1/PP3PBP/R1B2RK1 w - - 0 1
rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 1
rnbqk2r/pp2p1bp/2p2ppn/3pP3/3P1P2/2N4P/PPP3P1/R1BQKBNR w KQkq - 0 1
1r1qk2r/p2pbppp/4p3/2p1P3/2Pn4/3Q2P1/PP3PBP/R1B1R1K1 w k - 0 1
rn1qk2r/ppp1bppp/5n2/3p1b2/3P1B2/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 1
r4k1r/pp3ppp/n1p2n1B/2q5/8/5b2/PPNQ1P1P/2KRR3 w - - 0 1
rnbqk2r/pp1nbppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 0 1
rnbq1rk1/p4pbp/3p1np1/1ppPP3/8/2N1BN2/PP2BPPP/R2QK2R b KQ - 0 1
rn1qkb1r/pp1npppp/2p5/4N2b/P1pP4/2N2P2/1P2P1PP/R1BQKB1R w KQkq - 0 1
r2q1rk1/p1p2ppp/bpnbpn2/3p4/2PP4/PQ3NP1/1P1NPPBP/R1B1K2R w KQ - 0 1
r1b1k2r/pp1n1ppp/5n2/q2p1BB1/1bpP4/2N1PN2/PPQ2PPP/R3K2R b KQkq - 0 1
r1bqkb1r/1p1npppp/p1p2n2/2Pp4/3P1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 0 1
r3k2r/p2b1pp1/n1p4p/3pN3/8/2P5/P3PPPP/R3KB1R w KQkq - 0 1
r2qk2r/pb1pbppp/4p3/n1p1P3/2P5/1P2QNP1/P4PBP/R1B1K2R b KQkq - 0 1
r1bq1rk1/ppp1ppbp/n2p1np1/8/2PPP2P/2N1B3/PP2BPP1/R2QK1NR b KQ - 0 1
r4rk1/pp2bppp/2n2n2/q3p2b/2B5/P1N1PNBP/1PQ2PP1/3R1RK1 b - - 0 1
r4rk1/pp2ppbp/6p1/n2P4/4P3/5P2/3BBP1P/1R3RK1 b - - 0 1
rnb1k2r/pp3pp1/5q1p/2Pp4/8/1Qb2N2/PP2PPPP/R3KB1R w KQkq - 0 1
r1b1r1k1/pp1n1ppp/q4n2/3p1BB1/2pP4/2Q1PN2/PP3PPP/RR4K1 w - - 0 1
rnbq1rk1/pp2bppp/3ppn2/2p5/2PPP3/P4N2/1P1NBPPP/R1BQK2R w KQ - 0 1
r2qkb1r/1p3ppb/1np1pn1p/p3N3/P2PP2P/2N2P2/1P4P1/R1BQKB1R w KQkq - 0 1
rnbq1rk1/pp2bpp1/2p2n1p/3p4/3P3B/2NBP3/PP3PPP/R2QK1NR w KQ - 0 1
rn3rk1/pp3pp1/2p2q1p/3p4/1Q1P4/2NBPb2/PP3PPP/R4RK1 b - - 0 1
rn1qk2r/p2p1ppp/1p2p3/2P5/2P1b3/P3PN2/1P1B1PPP/R2QK2R b KQkq - 0 1
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/1P3N2/P3PPPP/RNBQKB1R b KQkq - 0 1
r2q1rk1/pbpn1ppp/1p1ppn2/8/2PP4/PP1BPN2/3Q1PPP/R1B2RK1 b - - 0 1
r1bqkb1r/pppp1pp1/5nn1/3Pp2p/2P4P/2N2N2/PP2PPP1/R1BQKB1R w KQkq - 0 1
r2q1rk1/pb1npp1p/1p4pP/2pP2N1/4P3/1R6/Pb2BPP1/3Q1RK1 w - - 0 1
r1b1k2r/pp3pp1/2n2q1p/2Pp4/1b6/1QN2N2/PP2PPPP/2KR1B1R b kq - 0 1
r2q1r1k/pbp1b1pp/1pn2n2/3p4/3P4/P2B1NP1/1P1N1P1P/R1BQR1K1 b - - 0 1
r1bq1rk1/p3bppp/2n1pn2/2pp4/2P2B2/2N1PN2/PPQ1BPPP/R4RK1 b - - 0 1
r4rk1/2qnbppp/1pp1p3/p1Pp4/1P1P1P2/P1NQ1NP1/5PKP/R4R2 b - - 0 1
1r1qk2r/p3bppp/3pp3/2p1P3/2Pn1B2/3Q2P1/PP3PBP/R3R1K1 w k - 0 1
r4rk1/p3ppbp/1p4p1/n2P2B1/4P3/q4P2/5P1P/1R1QRBK1 b - - 0 1
rnbqk1nr/pp3ppp/2p1p3/8/1bpPP3/2N5/PP1B1PPP/R2QKBNR w KQkq - 0 1
rn1qkb1r/ppp1pppp/3p1n2/8/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 1
r2qrbk1/p1p2ppp/bp2pn2/n1Pp4/3P4/P4NP1/1PQNPPBP/R1B2RK1 w - - 0 1
rnb1k2r/pp3pp1/4pq1p/2pP4/1b1P4/1QN2N2/PP2PPPP/R3KB1R b KQkq - 0 1
rnbq1r1k/pp2p1bp/2pp1np1/5p2/2PP4/1QN2NP1/PP2PPBP/R1B2RK1 w - - 0 1
r1bqkb2/p2n1p2/2p1pn2/1p2P1r1/2pP3P/2N3P1/PP3P2/R2QKB1R w KQq - 0 1
rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/5N2/PP1NPPPP/R1BQKB1R b KQkq - 0 1
r2q1rk1/pb1pbppp/4p3/n1p1P3/2P5/1P2QNP1/P4PBP/R1B1K2R w KQ - 0 1
rnbqkb1r/pp2pppp/2p2n2/8/2pP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 0 1
rnbqk2r/ppp2pp1/4pn1p/6B1/1bpPP3/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 1
rn1q1rk1/pbn1bppp/1p6/3p1N2/8/2N3P1/PP3PBP/R1BQ1RK1 b - - 0 1
r3k2r/1p1n1p1p/p3pp2/q7/3NP3/2P5/P4PPP/R2Q1RK1 w kq - 0 1
r1bq1rk1/1pp2pbp/n2p1np1/p2Pp1P1/2P1P3/2N1B3/PP2BP1P/R2QK1NR b KQ - 0 1
rnbqk2r/pp2bppp/4pn2/2pp4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 1
rnb1k1nr/pp3pbp/2pp2p1/4P3/4PP1q/2N4P/PPP3P1/R1BQKBNR w KQkq - 0 1
r1q1kb1r/ppp1pppp/1nn5/2NbP3/3P4/3B1P2/PP2N1PP/R1BQK2R w KQkq - 0 1
r2q1rk1/pbp1bppp/1p6/n2p4/3Pn3/2N2NP1/PPQ1PPBP/R1B2RK1 w - - 0 1
r2qkb1r/pb1p1ppp/4pn2/n1p5/2P1P3/2Q2NP1/PP1N1P1P/R1B1KB1R w KQkq - 0 1
r2qr1k1/pp3p1p/6p1/n1pPp2P/4P3/2Q2P2/P3BP2/1R2K2R w K - 0 1
rnbqk2r/1pp1ppbp/p2p4/7p/3PP3/2N1B3/PPP2PP1/R2QKBN1 w Qkq - 0 1
rn1q1rk1/pb2bppp/1pp5/3n1N2/8/2N3P1/PP3PBP/R1BQK2R w KQ - 0 1
rnbqkbnr/p1p1pppp/8/1p6/2pPP3/8/PP3PPP/RNBQKBNR w KQkq - 0 1
r2qk2r/p1p2ppp/bpnbpn2/3p4/2PP4/PQ3NP1/1P1NPPBP/R1B1K2R b KQkq - 0 1
r2q1rk1/pbpnbppp/1p2pn2/3p4/2PP1B2/2N1PN2/PPQ2PPP/3RKB1R w K - 0 1
rnbqkb1r/p5pp/4pn2/1Ppp4/8/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1
rnbqkb1r/pp3ppp/4pn2/8/P1Bp4/2N1PN2/1P3PPP/R1BQK2R w KQkq - 0 1
rn1qk1nr/pp2bppp/2p5/3p1b2/3P1B2/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 1
